atomID,x,y,z
1,71.3792,18.3612151898734,38.1481012658228
2,71.3792,23.4224041884817,16.9486910994764
3,71.3792,27.989375,26.7167279411765
4,71.3792,30.4888925301205,16.7277108433735
5,71.3792,31.5122967741935,16.9040322580645
6,71.3792,34.9062365733114,66.3612850082372
7,71.3792,35.1033601609658,71.547384305835
8,71.3792,36.6217648542159,18.3991725768322
9,71.3792,37.00071875,20.0515625
10,71.3792,42.6479135135135,35.8675675675676
11,71.3792,48.8308361858191,25.0100244498778
12,71.3792,52.6178244897959,31.9030612244898
13,71.3792,53.6138742857143,33.3365714285714
14,71.3792,53.8948278651685,25.5444943820225
15,71.3792,55.582480661157,64.7699173553719
16,71.3792,56.9679111111111,74.2373737373737
17,71.3792,57.1169537117904,43.046288209607
18,71.3792,58.516633557047,26.0597315436242
19,71.3792,58.6013023255814,36.8837209302326
20,71.3792,59.5586666666667,35.5
21,71.3792,59.8018666666667,35.58
22,71.3792,60.939919218241,25.5482084690554
23,71.3792,60.9595407176287,23.9280811232449
24,71.3792,62.3413860465116,28.6372093023256
25,71.3792,62.9345927710843,75.4678714859438
26,71.3792,63.1544,29.2052631578947
27,71.3792,66.2884936170213,31.0489361702128
28,71.3792,66.6248414985591,44.25734870317
29,71.3792,67.2909960784314,38.5
30,71.3792,71.8643741935484,55.5
31,71.3792,72.2865346534654,40.1514851485149
32,71.3792,72.7916307692308,40.4615384615385
33,71.3792,75.10016,19.02625
34,71.44,59.66,35.5
35,71.592,73.872,41
36,71.9568,60.6784,24.1
37,71.972,62.624,29
38,71.9973333333333,57.8106666666667,40.6666666666667
39,72.466,53.086,33.5
40,72.542,73.15,40
41,72.58,52.82,31.5
42,72.7826666666667,73.2893333333333,39.8333333333333
43,72.789,52.82,33.75
44,72.808,53.048,31.5
45,72.846,62.852,29.75
46,73.264,52.744,33.5
47,73.264,72.428,38.5
48,73.264,77.748,41.5
49,73.3146666666667,73.6946666666667,39.5
50,73.416,72.732,39
51,73.4413333333333,68.4253333333333,73.8333333333333
52,73.454,24.738,40
53,73.454,53.162,30.5833333333333
54,73.492,25.232,39.5
55,73.492,25.46,40
56,73.511,73.967,39.5
57,73.5173333333333,24.9786666666667,39.6666666666667
58,73.8213333333333,74.3786666666667,39.3333333333333
59,73.872,59.052,26.5
60,73.9805714285714,59.5948571428571,23.9285714285714
61,74.1,17.328,42
62,74.1,73.872,36
63,74.138,74.233,36
64,74.404,59.128,27.5
65,74.48,75.24,37.5
66,74.556,63.156,34.5
67,74.67,35.302,69.5
68,74.708,59.128,27
69,74.708,59.204,24
70,74.708,73.568,71.5
71,74.784,73.036,71.5
72,74.822,72.39,71
73,75.0373333333333,59.2293333333333,27.5
74,75.0424,64.144,52.8
75,75.05,54.53,26.25
76,75.0626666666667,72.4026666666667,70.8333333333333
77,75.1386666666667,68.3746666666667,81.6666666666667
78,75.164,64.6,55.5
79,75.164,75.924,72
80,75.164,77.14,38.5
81,75.316,64.372,54
82,75.3393846153846,72.6852307692308,68.2307692307692
83,75.3582222222222,72.6053333333333,71.1666666666667
84,75.544,59.052,64
85,75.544,63.8096,54.1
86,75.6706666666667,54.7453333333333,26.5
87,75.696,53.732,29.5
88,75.696,58.824,24.5
89,75.7213333333333,63.4853333333333,55
90,75.7466666666667,72.2506666666667,72.5
91,75.8226666666667,74.7333333333333,72.8333333333333
92,75.9493333333333,72.4786666666667,72.1666666666667
93,75.9746666666667,73.6693333333333,62.3333333333333
94,76,70.832,72.5
95,76.228,58.976,28.5
96,76.76,34.96,70.5
97,77.1146666666667,64.8026666666667,37.6666666666667
98,77.14,73.948,19.5
99,77.3173333333333,61.2813333333333,62
100,77.4136,75.772,46.2
101,77.52,60.8,63
102,77.539,76.627,41.625
103,77.596,61.028,62.5
104,77.976,63.916,29
105,78.3813333333333,57.1013333333333,26
106,78.4016,57.5776,26.9
107,78.508,57.76,69.5
108,78.508,58.444,67.9
109,78.527,58.159,40.125
110,78.584,57.152,25.5
111,78.812,65.512,42
112,78.8373333333333,57.076,26.1666666666667
113,78.888,56.924,39.5
114,78.888,57.532,41
115,78.888,64.98,29
116,78.964,61.864,63
117,79.1413333333333,57.2533333333333,26
118,79.23,66.082,43.25
119,79.3946666666667,57.1013333333333,41.5
120,79.42,55.024,64.5
121,79.496,66.424,43.5
122,79.572,57.076,26.5
123,79.952,18.2653333333333,46.5
124,79.952,73.5984,40.7
125,80.104,39.216,20.5
126,80.256,60.268,28
127,80.294,18.43,46.75
128,80.408,18.696,47.5
129,80.484,53.048,68
130,80.56,27.436,16
131,80.636,71.516,41.5
132,80.6866666666667,71.9466666666667,41
133,80.693,19.076,47.5
134,80.8133333333333,53.3013333333333,69.8333333333333
135,80.864,48.792,35
136,80.8893333333333,60.7746666666667,28.3333333333333
137,80.9653333333333,52.5666666666667,68.6666666666667
138,81.149,18.62,45.625
139,81.32,58.14,27.5
140,81.51,37.943,17.375
141,81.5589615384615,56.0046923076923,26
142,81.624,19.8866666666667,47.8333333333333
143,81.624,33.592,30
144,81.928,19.076,45.25
145,81.928,37.62,18
146,81.928,60.116,28
147,81.928,60.268,28
148,82.612,36.404,17.5
149,82.612,73.036,39.5
150,82.992,66.348,62.875
151,83.0426666666667,36.2266666666667,17
152,83.41,73.682,32
153,83.4936,65.6184,44
154,83.524,20.292,44
155,83.6,75.696,64.5
156,83.8786666666667,21.1533333333333,43.3333333333333
157,83.9724,20.2546333333333,44
158,83.9724,20.9956909090909,43.4454545454545
159,83.9724,21.6556025157232,42.9028301886793
160,83.9724,21.9823517060367,49.0904199475066
161,83.9724,28.3838888888889,16.9977777777778
162,83.9724,29.7080174496644,75.2768456375839
163,83.9724,34.5193169230769,30.4753846153846
164,83.9724,35.0990198019802,16.8183168316832
