atomID,x,y,z
1,152.38,41.8,107
2,152.456,47.044,103.5
3,152.532,46.816,103.5
4,152.532,68.02,76.5
5,152.608,17.708,95.5
6,152.658666666667,41.5213333333333,109.166666666667
7,152.684,69.54,63.5
8,152.709333333333,32.7306666666667,63
9,152.76,18.012,97
10,152.76,22.42,101.5
11,152.76,41.724,101
12,152.76,67.716,64
13,152.836,24.7,77.9
14,152.912,27.132,109
15,152.931,28.348,110.5
16,152.9348,28.5228,110.7
17,152.966285714286,26.5565714285714,108.5
18,152.988,22.192,103.5
19,152.988,27.512,110
20,152.988,41.268,101
21,153.013333333333,29.3106666666667,63.1666666666667
22,153.0184,23.7576,81.4
23,153.14,20.216,101
24,153.14,22.344,102.5
25,153.14,30.704,106.5
26,153.172571428571,17.7188571428571,95.2857142857143
27,153.216,18.2182857142857,97.1428571428571
28,153.2236,28.766,110.7
29,153.248188235294,42.7003764705882,110.7
30,153.254,22.914,105.5
31,153.292,24.168,81
32,153.292,28.652,110.5
33,153.317333333333,23.8133333333333,81.5
34,153.444,24.32,107
35,153.46832,28.70672,110.7
36,153.4744,26.7368,108.6
37,153.47744,75.13664,61.48
38,153.482,17.214,95.5
39,153.52,29.203,62.625
40,153.596,67.64,64
41,153.859076923077,44.5336615384615,110.7
42,154.0216,45.4328,103.5
43,154.052,23.408,105.5
44,154.102666666667,69.312,75
45,154.128,46.816,80.5
46,154.178666666667,45.8026666666667,103.833333333333
47,154.204,22.648,105
48,154.248728888889,28.5852088888889,61.48
49,154.28,23.256,105.5
50,154.299,67.45,64
51,154.330666666667,20.6466666666667,102
52,154.356,22.496,105
53,154.356,45.904,104.5
54,154.47,24.7,106.916666666667
55,154.47,45.562,103.25
56,154.558666666667,22.9266666666667,102.666666666667
57,154.584,46.056,104.5
58,154.609333333333,22.2426666666667,104.666666666667
59,154.7379,28.3765,110.7
60,154.786666666667,27.9933333333333,110.333333333333
61,154.812,46.892,81.5
62,154.913333333333,47.7533333333333,80.6666666666667
63,155.014666666667,62.5733333333333,63
64,155.065333333333,27.5626666666667,109.833333333333
65,155.0704,20.0697,101.7
66,155.141333333333,47.2213333333333,81
67,155.192,47.424,81
68,155.192,47.576,81
69,155.268,26.22,108.5
70,155.318666666667,34.0986666666667,63
71,155.344,47.348,81
72,155.42,22.496,106
73,155.42,72.808,68
74,155.439,73.568,68.125
75,155.445333333333,69.9706666666667,64.6666666666667
76,155.458,69.654,65
77,155.477,58.14,61.875
78,155.6176,46.6792,80.6
79,155.648,26.524,108.5
80,155.8,70.3,64
81,155.9216,27.6792,109.5
82,155.926666666667,58.7226666666667,62.3333333333333
83,156.002666666667,58.1906666666667,61.6666666666667
84,156.015333333333,46.246,80.75
85,156.0432,28.8496,110.7
86,156.078666666667,57.2594133333333,61.48
87,156.104,26.752,109
88,156.104,57.304,61.5
89,156.129333333333,46.9173333333333,81.5
90,156.18,70.224,65
91,156.427,27.132,109.25
92,156.56,19.836,102
93,156.56,28.728,110.5
94,156.69376,56.26432,61.48
95,156.712,75.772,63
96,156.762666666667,56.3413333333333,61.6666666666667
97,156.76864,56.1696,61.48
98,156.94,76,61.5
99,156.940810666667,76.0020266666667,61.48
100,156.944053333333,76.0020266666667,61.48
101,157.092,23.104,106.5
102,157.092,36.632,62
103,157.15128,36.6176290909091,61.48
104,157.472,37.164,65
105,157.497333333333,21.0013333333333,105.5
106,157.548,23.256,106.5
107,157.548,28.956,110.5
108,157.615555555556,29.3106666666667,110.7
109,157.624,23.636,106.5
110,157.624,24.244,107.5
111,157.674666666667,37.088,66.1666666666667
112,157.928,28.424,109.5
113,157.953333333333,28.6266666666667,109.5
114,157.966,23.75,106.5
115,158.054666666667,37.7466666666667,68.3333333333333
116,158.08,20.672,106
117,158.08,26.296,108
118,158.156,37.62,65
119,158.194,25.726,107.5
120,158.282666666667,23.0533333333333,106
121,158.308,26.524,107.5
122,158.384,29.412,110
123,158.50864,30.3696,110.7
124,158.536,20.064,106.5
125,158.536,24.092,106.5
126,158.536,25.156,107.5
127,158.584543492063,40.4931377777778,61.48
128,158.662666666667,26.5493333333333,107.5
129,158.738666666667,23.9146666666667,106.5
130,158.7944,30.248,110.5
131,158.802,19.19,106.25
132,158.814666666667,29.7413333333333,110.5
133,158.937714285714,23.256,106.285714285714
134,158.992,26.22,108
135,159.02544,30.5824,110.7
136,159.182,19.95,106.5
137,159.296,29.184,109.5
138,159.372,19.912,106.5
139,159.48,18.676,103.75
140,159.714,29.07,107.416666666667
141,159.726666666667,39.7226666666667,77.5
142,159.752,28.652,108.625
143,159.762857142857,41.192,79.8571428571429
144,159.929333333333,40.0266666666667,78.6666666666667
145,159.98,25.688,106.5
146,159.98,26.22,107
147,159.98,28.12,109
148,160.056,39.368,78.5
149,160.097648,31.255456,110.7
150,160.132,40.052,80
151,160.208,28.044,108
152,160.309333333333,39.178,79.6666666666667
153,160.36,25.992,106.5
154,160.436,26.828,106.5
155,160.512,26.98,106.5
156,160.638666666667,39.4186666666667,79.3333333333333
157,160.664,27.664,107.5
158,160.74,29.868,109.5
159,160.846761904762,25.897,106.27380952381
160,160.866666666667,39.5706666666667,80
161,160.892,27.379,107.5
162,160.961090909091,31.9821818181818,110.7
163,160.968,25.156,105.5
164,161.348,26.144,106.5
165,161.352222222222,31.0502222222222,109.611111111111
166,161.384347826087,30.0067826086957,109.347826086957
167,161.422416666667,20.0244166666667,104.510416666667
168,161.626666666667,27.2333333333333,106.5
169,161.69,25.422,105.5
170,161.804,20.368,104.5
171,161.804,26.372,106.5
172,161.88,26.676,106.5
173,161.956,19.912,103.5
174,162.108,25.688,105.5
175,162.108,31.16,110
176,162.115069767442,32.5499162790698,110.7
177,162.133333333333,28.4493333333333,108
178,162.146,31.654,110.25
179,162.151428571429,32.2131428571429,110.571428571429
180,162.226222222222,19.7346666666667,103.333333333333
181,162.361333333333,29.5386666666667,108.5
182,162.678,31.426,109.5
183,162.690666666667,27.1573333333333,106.5
184,162.868,28.5,107.5
185,162.893333333333,27.4106666666667,106.5
186,162.982,24.814,104.5
187,163.172,28.5,107.5
188,163.4,31.977,110
189,163.486857142857,75.3594285714286,64.6428571428571
190,163.609,24.016,102.25
191,163.686036363636,33.4275636363636,110.7
192,163.805333333333,28.0693333333333,107.166666666667
193,163.97,74.86,78.5
194,164.084,32.3,109.5
195,164.084,76.38,79
196,164.202956521739,73.8072347826087,61.48
197,164.293,65.664,77
198,164.426,25.65,104.75
199,164.464,30.476,108
200,164.692,28.424,106.5
201,165.148,31.768,108.75
202,165.234857142857,24.1245714285714,103.357142857143
203,165.4748,34.1012,110.7
204,165.53104,35.19104,110.7
205,165.604,28.196,106.5
206,165.6648,34.9676,110.7
207,165.67696,35.23968,110.7
208,165.781333333333,28.3733333333333,106.5
209,165.794,33.63,110.5
210,165.806666666667,35.0613333333333,110.166666666667
211,165.832,64.828,75.5
212,165.882666666667,23.5093333333333,101.5
213,165.984,34.884,110.5
214,166.06,31.996,108.5
215,166.136,33.592,109.5
216,166.212,33.06,110
217,166.288,29.868,107.5
218,166.288,64.068,75.5
219,166.364,27.056,105
220,166.510933333333,35.6541333333333,110.7
221,166.516,27.056,105
222,166.516,30.02,106.5
223,166.668,28.5,106.5
224,166.744,35.492,110.5
225,166.801,27.55,105.5
226,166.845333333333,29.1333333333333,106.5
227,166.845333333333,75.5946666666667,68
228,166.896,28.272,106
229,166.896,35.188,110.4
230,166.924148148148,34.534962962963,110.092592592593
231,166.946666666667,32.0213333333333,108
232,166.997333333333,36.1101333333333,110.7
233,166.997333333333,64.8786666666667,75
234,167.01,24.586,103.25
235,167.022666666667,34.0986666666667,109.5
236,167.098666666667,25.9666666666667,104
237,167.149333333333,20.6973333333333,101.833333333333
238,167.162,28.158,106.25
239,167.181,26.619,104.875
240,167.2,35.948,110.5
241,167.225333333333,32.5026666666667,108.833333333333
242,167.238,25.802,104.25
243,167.428,31.464,107.5
244,167.453333333333,27.8413333333333,105.5
245,167.504,25.84,104
246,167.5325,44.65,71.125
247,167.5344,36.4192,110.7
248,167.542,26.638,105
249,167.58,28.956,106
250,167.675,36.328,110.5
251,167.732,18.468,101
252,167.732,20.368,101.5
253,167.732,27.968,105.5
254,167.833333333333,33.8706666666667,109
255,167.833333333333,61.9653333333333,77
256,167.846,28.728,105.75
257,167.96,33.44,109.125
258,167.984588235294,24.4272941176471,102.389705882353
259,168.036,26.6,104.5
260,168.188,35.644,110
261,168.226,19.646,101
262,168.238666666667,37.0576,110.7
263,168.264,23.484,101.625
264,168.264,36.708,110.5
265,168.34,36.936,110.5
