bondID,node1,node2
1,1,30
2,2,3
3,3,4
4,3,6
5,5,6
6,6,36
7,7,9
8,7,31
9,8,10
10,8,11
11,10,12
12,10,16
13,11,14
14,12,13
15,12,16
16,13,14
17,13,15
18,14,34
19,15,16
20,15,18
21,16,17
22,16,18
23,17,18
24,17,21
25,19,20
26,20,22
27,20,23
28,21,22
29,21,24
30,22,24
31,23,25
32,23,26
33,24,25
34,24,27
35,25,26
36,26,27
37,27,36
38,28,29
39,28,30
40,30,34
41,31,32
42,31,33
43,32,33
44,32,41
45,33,35
46,34,38
47,36,64
48,37,38
49,37,39
50,37,40
51,38,39
52,39,40
53,40,43
54,42,64
55,43,74
56,43,109
57,44,45
58,45,46
59,45,47
60,45,48
61,45,50
62,49,50
63,50,51
64,51,52
65,51,53
66,52,53
67,52,56
68,53,54
69,53,57
70,54,56
71,54,58
72,55,61
73,56,58
74,57,60
75,57,63
76,58,63
77,59,60
78,60,62
79,61,65
80,61,68
81,63,77
82,64,88
83,65,66
84,65,68
85,66,67
86,66,70
87,66,71
88,67,69
89,67,72
90,68,71
91,69,72
92,69,73
93,70,71
94,70,72
95,73,74
96,73,75
97,73,76
98,74,75
99,75,76
100,76,88
101,78,89
102,79,90
103,80,81
104,81,82
105,81,83
106,84,86
107,85,86
108,86,87
109,88,100
110,89,90
111,89,91
112,90,91
113,91,93
114,92,93
115,93,101
116,94,109
117,95,96
118,96,97
119,96,99
120,98,99
121,99,104
122,100,102
123,100,105
124,101,111
125,101,122
126,103,105
127,105,106
128,107,110
129,108,110
130,109,114
131,110,113
132,112,137
133,114,115
134,114,116
135,116,126
136,116,136
137,117,118
138,118,119
139,120,121
140,121,123
141,121,124
142,122,127
143,122,135
144,125,130
145,126,127
146,126,141
147,127,174
148,127,181
149,128,129
150,129,144
151,129,147
152,130,131
153,130,132
154,132,139
155,132,140
156,133,182
157,134,135
158,134,142
159,134,181
160,135,138
161,136,141
162,136,143
163,137,138
164,137,148
165,138,148
166,139,140
167,139,149
168,140,150
169,141,143
170,143,166
171,144,146
172,144,154
173,145,146
174,145,147
175,145,163
176,146,153
177,147,167
178,148,173
179,149,150
180,149,158
181,150,152
182,151,159
183,152,153
184,152,156
185,152,163
186,153,157
187,154,157
188,154,170
189,155,173
190,156,157
191,156,160
192,157,160
193,158,162
194,158,165
195,159,161
196,159,165
197,160,163
198,162,163
199,162,231
200,163,178
201,163,192
202,164,166
203,164,168
204,164,193
205,165,176
206,166,168
207,167,170
208,167,171
209,168,182
210,169,174
211,169,175
212,169,179
213,170,171
214,171,177
215,172,211
216,173,186
217,174,175
218,175,179
219,176,185
220,176,190
221,177,191
222,177,204
223,178,185
224,178,201
225,179,180
226,180,183
227,180,189
228,181,194
229,182,187
230,183,184
231,183,189
232,184,188
233,184,227
234,185,195
235,186,218
236,186,230
237,187,229
238,187,238
239,188,189
240,188,225
241,190,195
242,190,197
243,191,201
244,191,216
245,192,198
246,192,222
247,193,205
248,193,229
249,195,196
250,195,202
251,196,197
252,196,200
