atomID,x,y,z
1,152.38,41.8,107
2,152.456,47.044,103.5
3,152.456,74.936,61
4,152.532,46.816,103.5
5,152.532,68.02,76.5
6,152.608,17.708,95.5
7,152.658666666667,41.5213333333333,109.166666666667
8,152.684,69.54,63.5
9,152.709333333333,32.7306666666667,63
10,152.76,18.012,97
11,152.76,22.42,101.5
12,152.76,41.724,101
13,152.76,67.716,64
14,152.836,24.7,77.9
15,152.836,49.628,57
16,152.84322,55.366095,54.84
17,152.912,27.132,109
18,152.931,28.348,110.5
19,152.9348,28.5228,110.7
20,152.9576,54.7656,55.7
21,152.966285714286,26.5565714285714,108.5
22,152.988,22.192,103.5
23,152.988,27.512,110
24,152.988,41.268,101
25,152.988,47.728,57
26,153.013333333333,29.3106666666667,63.1666666666667
27,153.0184,23.7576,81.4
28,153.14,20.216,101
29,153.14,22.344,102.5
30,153.14,30.704,106.5
31,153.172571428571,17.7188571428571,95.2857142857143
32,153.177447272727,54.0050472727273,54.84
33,153.216,18.2182857142857,97.1428571428571
34,153.2236,28.766,110.7
35,153.248188235294,42.7003764705882,110.7
36,153.254,22.914,105.5
37,153.292,15.276,56.5
38,153.292,16.644,59
39,153.292,24.168,81
40,153.292,28.652,110.5
41,153.317333333333,23.8133333333333,81.5
42,153.418666666667,16.0866666666667,57.5
43,153.444,24.32,107
44,153.46832,28.70672,110.7
45,153.4744,26.7368,108.6
46,153.482,17.214,95.5
47,153.52,29.203,62.625
48,153.57092,52.5314533333333,54.84
49,153.596,67.64,64
50,153.634,52.174,56.5
51,153.768727272727,16.3480606060606,58.6590909090909
52,153.859076923077,44.5336615384615,110.7
53,153.9,15.504,56
54,154.0216,45.4328,103.5
55,154.052,23.408,105.5
56,154.102666666667,69.312,75
57,154.128,46.816,80.5
58,154.160571428571,44.4917028571429,54.84
59,154.178666666667,45.8026666666667,103.833333333333
60,154.204,22.648,105
61,154.28,23.256,105.5
62,154.299,67.45,64
63,154.330666666667,20.6466666666667,102
64,154.356,22.496,105
65,154.356,45.904,104.5
66,154.47,24.7,106.916666666667
67,154.47,45.562,103.25
68,154.558666666667,22.9266666666667,102.666666666667
69,154.584,46.056,104.5
70,154.609333333333,22.2426666666667,104.666666666667
71,154.7379,28.3765,110.7
72,154.786666666667,27.9933333333333,110.333333333333
73,154.812,46.892,81.5
74,154.878143030303,75.1929260606061,54.84
75,154.913333333333,47.7533333333333,80.6666666666667
76,155.014666666667,62.5733333333333,63
77,155.065333333333,27.5626666666667,109.833333333333
78,155.0704,20.0697,101.7
79,155.141333333333,47.2213333333333,81
80,155.192,47.424,81
81,155.192,47.576,81
82,155.268,26.22,108.5
83,155.318666666667,34.0986666666667,63
84,155.344,47.348,81
85,155.42,22.496,106
86,155.42,72.808,68
87,155.439,73.568,68.125
88,155.445333333333,69.9706666666667,64.6666666666667
89,155.458,69.654,65
90,155.470666666667,56.1893333333333,61
91,155.477,58.14,61.875
92,155.6176,46.6792,80.6
93,155.648,26.524,108.5
94,155.673333333333,17.2773333333333,58.3333333333333
95,155.8,70.3,64
96,155.9216,27.6792,109.5
97,155.926666666667,58.7226666666667,62.3333333333333
98,156.002666666667,58.1906666666667,61.6666666666667
99,156.015333333333,46.246,80.75
100,156.028,76.532,58
101,156.0432,28.8496,110.7
102,156.104,26.752,109
103,156.104,57.304,61.5
104,156.129333333333,46.9173333333333,81.5
105,156.18,70.224,65
106,156.332,55.86,60.5
107,156.427,27.132,109.25
108,156.56,19.836,102
109,156.56,28.728,110.5
110,156.712,75.772,63
111,156.762666666667,56.3413333333333,61.6666666666667
112,156.788,55.613,60.875
113,156.94,76,61.5
114,157.092,23.104,106.5
115,157.092,36.632,62
116,157.209952,76.67488,54.84
117,157.472,37.164,65
118,157.497333333333,21.0013333333333,105.5
119,157.548,23.256,106.5
120,157.548,28.956,110.5
121,157.573333333333,54.4413333333333,60.5
122,157.615555555556,29.3106666666667,110.7
123,157.624,23.636,106.5
124,157.624,24.244,107.5
125,157.627008333333,37.4367133333333,54.84
126,157.634417777778,41.0774577777778,54.84
127,157.674666666667,37.088,66.1666666666667
128,157.701216,50.871664,54.84
129,157.70437,51.84625,54.84
130,157.719,36.48,56.5
131,157.852,76.456,57
132,157.928,28.424,109.5
133,157.953333333333,28.6266666666667,109.5
134,157.966,23.75,106.5
135,158.004,51.452,56.5
136,158.047917142857,36.5070342857143,54.84
137,158.054666666667,25.3586666666667,55.5
138,158.054666666667,37.7466666666667,68.3333333333333
139,158.08,20.672,106
140,158.08,25.156,56
141,158.08,26.296,108
142,158.156,37.62,65
143,158.194,25.726,107.5
144,158.282666666667,23.0533333333333,106
145,158.308,26.524,107.5
146,158.333333333333,25.5613333333333,55
147,158.384,29.412,110
148,158.432520784314,25.7148831372549,54.84
149,158.50864,30.3696,110.7
150,158.536,20.064,106.5
151,158.536,24.092,106.5
152,158.536,25.156,107.5
153,158.662666666667,26.5493333333333,107.5
154,158.688,53.048,60
155,158.738666666667,23.9146666666667,106.5
156,158.7944,30.248,110.5
157,158.802,19.19,106.25
158,158.814666666667,29.7413333333333,110.5
159,158.937714285714,23.256,106.285714285714
160,158.992,26.22,108
161,159.02544,30.5824,110.7
162,159.182,19.95,106.5
163,159.296,29.184,109.5
164,159.372,19.912,106.5
165,159.413114754098,17.4102295081967,58.9180327868852
166,159.4632,43.1224,58.7
167,159.48,18.676,103.75
168,159.714,29.07,107.416666666667
169,159.726666666667,39.7226666666667,77.5
170,159.752,28.652,108.625
171,159.762857142857,41.192,79.8571428571429
172,159.929333333333,40.0266666666667,78.6666666666667
173,159.98,25.688,106.5
174,159.98,26.22,107
175,159.98,28.12,109
176,160.056,39.368,78.5
177,160.097648,31.255456,110.7
178,160.132,40.052,80
179,160.208,28.044,108
180,160.309333333333,39.178,79.6666666666667
181,160.36,25.992,106.5
182,160.436,26.828,106.5
183,160.512,26.98,106.5
184,160.638666666667,39.4186666666667,79.3333333333333
185,160.664,27.664,107.5
186,160.74,29.868,109.5
187,160.846761904762,25.897,106.27380952381
188,160.866666666667,39.5706666666667,80
189,160.892,27.379,107.5
190,160.961090909091,31.9821818181818,110.7
191,160.968,25.156,105.5
192,161.12,17.708,57
193,161.348,26.144,106.5
194,161.352222222222,31.0502222222222,109.611111111111
195,161.384347826087,30.0067826086957,109.347826086957
196,161.422416666667,20.0244166666667,104.510416666667
197,161.626666666667,27.2333333333333,106.5
198,161.69,25.422,105.5
199,161.804,20.368,104.5
200,161.804,26.372,106.5
201,161.88,26.676,106.5
202,161.956,19.912,103.5
203,162.108,25.688,105.5
204,162.108,31.16,110
205,162.115069767442,32.5499162790698,110.7
206,162.133333333333,28.4493333333333,108
207,162.146,31.654,110.25
208,162.151428571429,32.2131428571429,110.571428571429
209,162.226222222222,19.7346666666667,103.333333333333
210,162.361333333333,29.5386666666667,108.5
211,162.564,48.944,59.5
212,162.64,17.86,56
213,162.678,31.426,109.5
214,162.690666666667,27.1573333333333,106.5
215,162.868,28.5,107.5
216,162.893333333333,27.4106666666667,106.5
217,162.906,17.898,59.75
218,162.982,24.814,104.5
219,163.172,28.5,107.5
220,163.4,31.977,110
221,163.486857142857,75.3594285714286,64.6428571428571
222,163.609,24.016,102.25
223,163.686036363636,33.4275636363636,110.7
224,163.805333333333,28.0693333333333,107.166666666667
225,163.97,74.86,78.5
226,164.084,32.3,109.5
227,164.084,76.38,79
228,164.293,65.664,77
229,164.426,25.65,104.75
230,164.464,30.476,108
231,164.692,28.424,106.5
232,164.83849,17.56797,54.84
233,165.148,31.768,108.75
234,165.160666666667,71.7313333333333,57.25
235,165.234857142857,24.1245714285714,103.357142857143
236,165.4748,34.1012,110.7
237,165.53104,35.19104,110.7
238,165.604,28.196,106.5
239,165.6648,34.9676,110.7
240,165.67696,35.23968,110.7
241,165.781333333333,28.3733333333333,106.5
242,165.794,33.63,110.5
243,165.806666666667,35.0613333333333,110.166666666667
244,165.832,64.828,75.5
245,165.882666666667,23.5093333333333,101.5
246,165.984,34.884,110.5
247,166.06,31.996,108.5
248,166.136,33.592,109.5
249,166.212,33.06,110
250,166.288,29.868,107.5
251,166.288,64.068,75.5
252,166.364,27.056,105
253,166.510933333333,35.6541333333333,110.7
254,166.516,27.056,105
255,166.516,30.02,106.5
256,166.617806222222,71.1899937777778,54.84
257,166.668,28.5,106.5
258,166.744,35.492,110.5
259,166.801,27.55,105.5
260,166.845333333333,29.1333333333333,106.5
261,166.845333333333,75.5946666666667,68
262,166.896,28.272,106
263,166.896,35.188,110.4
264,166.924148148148,34.534962962963,110.092592592593
265,166.946666666667,32.0213333333333,108
