atomID,x,y,z
1,152.38,32.224,106
2,152.38,41.8,107
3,152.456,34.5293333333333,118.333333333333
4,152.456,47.044,103.5
5,152.532,46.816,103.5
6,152.532,68.02,76.5
7,152.608,17.708,95.5
8,152.658666666667,41.5213333333333,109.166666666667
9,152.684,34.048,118
10,152.684,39.824,118.5
11,152.76,18.012,97
12,152.76,22.42,101.5
13,152.76,36.86,117.75
14,152.76,41.724,101
15,152.76,42.712,119
16,152.76,43.396,119
17,152.798,37.354,118.25
18,152.798,43.814,119.25
19,152.836,24.7,77.9
20,152.868571428571,35.1337142857143,117.714285714286
21,152.912,27.132,109
22,152.912,31.768,116.5
23,152.912,33.44,117.625
24,152.912,35.796,118
25,152.931,28.348,110.5
26,152.95,29.222,111.5
27,152.966285714286,26.5565714285714,108.5
28,152.988,22.192,103.5
29,152.988,27.512,110
30,152.988,40.584,119
31,152.988,41.268,101
32,153.003616438356,38.4226849315069,118.150684931507
33,153.013333333333,34.7066666666667,117.166666666667
34,153.0184,23.7576,81.4
35,153.026,39.938,118.5
36,153.064,34.504,117
37,153.089333333333,32.4266666666667,117.333333333333
38,153.089333333333,40.8626666666667,118.5
39,153.14,20.216,101
40,153.14,22.344,102.5
41,153.14,30.704,106.5
42,153.14,41.648,118.5
43,153.165333333333,35.5173333333333,117.5
44,153.165333333333,40.2293333333333,118
45,153.172571428571,17.7188571428571,95.2857142857143
46,153.216,18.2182857142857,97.1428571428571
47,153.216,39.748,118.5
48,153.254,22.914,105.5
49,153.2768,37.2653333333333,118.3
50,153.2825,43.9755,119.25
51,153.292,24.168,81
52,153.292,28.652,110.5
53,153.292,34.276,118
54,153.317333333333,23.8133333333333,81.5
55,153.317333333333,39.4946666666667,118
56,153.368,33.212,118.5
57,153.368,35.492,117.5
58,153.368,41.8,118.5
59,153.373193501997,27.6092597603196,68.12
60,153.444,24.32,107
61,153.444,32.6135,117.125
62,153.469333333333,29.3866666666667,112
63,153.469333333333,39.9506666666667,117.5
64,153.4744,26.7368,108.6
65,153.482,17.214,95.5
66,153.52,41.952,118
67,153.52,43.548,119
68,153.570666666667,34.4533333333333,117.666666666667
69,153.596,38.912,118
70,153.621333333333,37.5946666666667,117.5
71,153.646666666667,41.4453333333333,118.166666666667
72,153.646666666667,43.5226666666667,112.333333333333
73,153.672,30.172,113
74,153.672,42.18,119
75,153.748,40.356,119
76,153.748,43.7,112
77,153.786,43.434,119.166666666667
78,153.824,44.46,111
79,153.8392,41.0856,118.5
80,153.8696,39.5808,118.6
81,153.881,34.903,118
82,153.8905,43.7285,119.25
83,153.9,37.316,117.5
84,153.9304,39.292,117.9
85,153.950666666667,35.2386666666667,118
86,153.965142857143,29.5205714285714,112.5
87,153.976,39.995,118.375
88,154.0216,45.4328,103.5
89,154.052,23.408,105.5
90,154.09,39.026,118.5
91,154.102666666667,69.312,75
92,154.128,33.82,117.5
93,154.128,46.816,80.5
94,154.138857142857,35.5571428571429,117.428571428571
95,154.178666666667,45.8026666666667,103.833333333333
96,154.204,22.648,105
97,154.229333333333,34.1746666666667,117.5
98,154.229333333333,42.3826666666667,118.5
99,154.28,23.256,105.5
100,154.311090909091,33.3018181818182,116.488636363636
101,154.330666666667,20.6466666666667,102
102,154.330666666667,34.618,116.666666666667
103,154.356,22.496,105
104,154.356,34.96,116.5
105,154.356,45.904,104.5
106,154.394,28.994,111.75
107,154.394,36.67,118
108,154.47,24.7,106.916666666667
109,154.47,34.238,117.25
110,154.47,45.562,103.25
111,154.482666666667,42.5853333333333,118.666666666667
112,154.558666666667,22.9266666666667,102.666666666667
113,154.584,42.788,119
114,154.584,46.056,104.5
115,154.609333333333,22.2426666666667,104.666666666667
116,154.698,28.69,111
117,154.710666666667,37.8986666666667,117.5
118,154.786666666667,27.9933333333333,110.333333333333
119,154.812,41.8,118.5
120,154.812,46.892,81.5
121,154.913333333333,47.7533333333333,80.6666666666667
122,154.945,28.747,111.125
123,154.964,38.1672,117.5
124,155.04,36.556,117.5
125,155.065333333333,27.5626666666667,109.833333333333
126,155.0704,20.0697,101.7
127,155.116,41.724,118.5
128,155.141333333333,47.2213333333333,81
129,155.166666666667,35.8973333333333,117
130,155.192,38.836,117.5
131,155.192,47.424,81
132,155.192,47.576,81
133,155.268,26.22,108.5
134,155.268,29.032,111
135,155.344,47.348,81
136,155.369333333333,36.1506666666667,117.166666666667
137,155.382,34.542,116.5
138,155.397417142857,72.7480685714286,68.12
139,155.42,22.496,106
140,155.42,41.876,118.5
141,155.426333333333,45.1919523809524,119.25
142,155.43824,73.5376,68.12
143,155.439,73.568,68.125
144,155.440241951219,73.5701502439024,68.12
145,155.475733333333,40.4624,118.011111111111
146,155.477,43.225,119.25
147,155.477,43.32,119.25
148,155.496,37.316,117
149,155.534,35.454,117.75
150,155.534,43.396,119
151,155.536353982301,45.2543008849558,119.25
152,155.543172413793,39.1924137931034,117.73275862069
153,155.5435,30.1878333333333,111.520833333333
154,155.554461538462,43.0627692307692,119.25
155,155.566647887324,45.2146478873239,119.204225352113
156,155.61,35.15,116.75
157,155.610791666667,44.2605,119.25
158,155.614523809524,45.1566666666667,119.25
159,155.6176,46.6792,80.6
160,155.648,26.524,108.5
161,155.648,43.168,118.5
162,155.697162708883,44.4747387862797,119.25
163,155.7696,42.7728,118.85
164,155.776165680473,31.6200473372781,113.423076923077
165,155.819,43.51,119.25
166,155.850666666667,38.2026666666667,117
167,155.876,36.328,117
168,155.901333333333,45.7773333333333,119.166666666667
169,155.916533333333,45.8862666666667,119.25
170,155.9216,27.6792,109.5
171,155.952,37.164,116.5
172,156.002666666667,35.8973333333333,117
173,156.015333333333,46.246,80.75
174,156.104,26.752,109
175,156.104,37.012,117
176,156.104,41.344,118
177,156.129333333333,31.0586666666667,112.5
178,156.129333333333,36.7333333333333,117
179,156.129333333333,46.9173333333333,81.5
180,156.16,40.716,117.947368421053
181,156.188444444444,43.6873333333333,119.25
182,156.205333333333,37.8986666666667,117
183,156.218,43.434,119.25
184,156.222222222222,42.9568888888889,118.444444444444
185,156.256,30.704,111.5
186,156.26816,32.83656,114.24
187,156.287666666667,42.2306666666667,118.5
188,156.306666666667,35.6186666666667,116.333333333333
189,156.332,43.244,119
190,156.332,45.068,119.25
191,156.408,32.148,114
192,156.427,27.132,109.25
193,156.509333333333,43.928,118.3
194,156.534666666667,39.3426666666667,117.166666666667
195,156.56,19.836,102
196,156.56,28.728,110.5
197,156.56,43.624,118.5
198,156.585333333333,37.5910476190476,116.952380952381
199,156.661333333333,38.9373333333333,117
200,156.788,45.296,119
201,156.978,38.228,116.75
202,157.092,23.104,106.5
203,157.092,39.976,117.5
204,157.168,36.556,116
205,157.244,43.776,118.5
206,157.32,36.138,116.875
207,157.370666666667,45.2453333333333,119
208,157.497333333333,21.0013333333333,105.5
209,157.529,45.8565,119.25
210,157.548,23.256,106.5
211,157.548,28.956,110.5
212,157.548,35.948,115.5
213,157.548,39.976,117
