atomID,x,y,z
1,152.532,68.02,76.5
2,152.608,17.708,95.5
3,152.76,18.012,97
4,152.76,22.42,101.5
5,152.76,41.724,101
6,152.836,24.7,77.9
7,152.988,41.268,101
8,153.007,22.3706,102.15
9,153.0184,23.7576,81.4
10,153.14,20.216,101
11,153.172571428571,17.7188571428571,95.2857142857143
12,153.195796750999,25.6834298801598,74.76
13,153.216,18.2182857142857,97.1428571428571
14,153.292,24.168,81
15,153.317333333333,23.8133333333333,81.5
16,153.482,17.214,95.5
17,154.102666666667,69.312,75
18,154.128,46.816,80.5
19,154.147832380952,69.4318628571428,74.76
20,154.1964,20.8012,102.15
21,154.330666666667,20.6466666666667,102
22,154.346341666667,20.7364416666667,102.15
23,154.812,46.892,81.5
24,154.913333333333,47.7533333333333,80.6666666666667
25,155.0704,20.0697,101.7
26,155.141333333333,47.2213333333333,81
27,155.192,47.424,81
28,155.192,47.576,81
29,155.344,47.348,81
30,155.6176,46.6792,80.6
31,156.015333333333,46.246,80.75
32,156.129333333333,46.9173333333333,81.5
33,156.56,19.836,102
34,156.600171428571,19.8859428571429,102.15
35,156.810285714286,19.7365714285714,102.15
36,159.226890666667,39.1320223030303,74.76
37,159.726666666667,39.7226666666667,77.5
38,159.762857142857,41.192,79.8571428571429
39,159.929333333333,40.0266666666667,78.6666666666667
40,160.056,39.368,78.5
41,160.132,40.052,80
42,160.309333333333,39.178,79.6666666666667
43,160.638666666667,39.4186666666667,79.3333333333333
44,160.866666666667,39.5706666666667,80
45,163.806238095238,24.1144380952381,102.15
46,163.97,74.86,78.5
47,164.084,76.38,79
48,164.293,65.664,77
49,165.655933333333,23.7246666666667,102.15
50,165.832,64.828,75.5
51,165.882666666667,23.5093333333333,101.5
52,166.110009876543,20.4941037037037,102.15
53,166.288,64.068,75.5
54,166.997333333333,64.8786666666667,75
55,167.149333333333,20.6973333333333,101.833333333333
56,167.732,18.468,101
57,167.732,20.368,101.5
58,167.833333333333,61.9653333333333,77
59,167.923925333333,64.5722346666667,74.76
60,168.072173076923,24.1316076923077,102.15
61,168.226,19.646,101
62,168.264,23.484,101.625
63,168.998666666667,19.6586666666667,100.5
64,169.353373922652,42.3788680662983,74.76
65,169.48,20.292,100.5
66,169.936,18.772,99.5
67,170.012,20.596,100.875
68,170.088710280374,16.9423177570093,98.5467289719626
69,170.766472727273,24.4789090909091,102.15
70,170.924,18.2146666666667,98.5
71,170.98972972973,20.7432072072072,100.076576576577
72,171,23.94,101.5
73,171.152,16.796,97.5
74,171.152,18.62,99
75,171.152,23.788,101.5
76,171.1672,23.5752,101.5
77,171.195066666667,24.7430666666667,102.15
78,171.304,17.024,98.5
79,171.304,22.952,100.5
80,171.329333333333,19.6586666666667,99
81,171.357,24.706,78.7763157894737
82,171.494,24.434,101.916666666667
83,171.532,19.532,99
84,171.988,23.56,101.5
