atomID,x,y,z
1,152.532,68.02,76.5
2,152.608,17.708,95.5
3,152.76,18.012,97
4,152.76,22.42,101.5
5,152.76,41.724,101
6,152.836,24.7,77.9
7,152.988,41.268,101
8,153.007,22.3706,102.15
9,153.0184,23.7576,81.4
10,153.14,20.216,101
11,153.172571428571,17.7188571428571,95.2857142857143
12,153.216,18.2182857142857,97.1428571428571
13,153.292,24.168,81
14,153.317333333333,23.8133333333333,81.5
15,153.373193501997,27.6092597603196,68.12
16,153.482,17.214,95.5
17,154.102666666667,69.312,75
18,154.128,46.816,80.5
19,154.1964,20.8012,102.15
20,154.330666666667,20.6466666666667,102
21,154.346341666667,20.7364416666667,102.15
22,154.812,46.892,81.5
23,154.913333333333,47.7533333333333,80.6666666666667
24,155.0704,20.0697,101.7
25,155.141333333333,47.2213333333333,81
26,155.192,47.424,81
27,155.192,47.576,81
28,155.344,47.348,81
29,155.397417142857,72.7480685714286,68.12
30,155.43824,73.5376,68.12
31,155.439,73.568,68.125
32,155.440241951219,73.5701502439024,68.12
33,155.6176,46.6792,80.6
34,156.015333333333,46.246,80.75
35,156.129333333333,46.9173333333333,81.5
36,156.56,19.836,102
37,156.600171428571,19.8859428571429,102.15
38,156.810285714286,19.7365714285714,102.15
39,158.017251282051,37.6818133333333,68.12
40,158.054666666667,37.7466666666667,68.3333333333333
41,158.061152,37.73856,68.12
42,159.726666666667,39.7226666666667,77.5
43,159.762857142857,41.192,79.8571428571429
44,159.929333333333,40.0266666666667,78.6666666666667
45,160.056,39.368,78.5
46,160.132,40.052,80
47,160.309333333333,39.178,79.6666666666667
48,160.638666666667,39.4186666666667,79.3333333333333
49,160.866666666667,39.5706666666667,80
50,162.932274285714,41.2009959183673,68.12
51,163.806238095238,24.1144380952381,102.15
52,163.97,74.86,78.5
53,164.084,76.38,79
54,164.293,65.664,77
55,165.655933333333,23.7246666666667,102.15
56,165.832,64.828,75.5
57,165.882666666667,23.5093333333333,101.5
58,166.110009876543,20.4941037037037,102.15
59,166.288,64.068,75.5
60,166.955141818182,75.5445527272727,68.12
61,166.997333333333,64.8786666666667,75
62,167.149333333333,20.6973333333333,101.833333333333
63,167.5325,44.65,71.125
64,167.732,18.468,101
65,167.732,20.368,101.5
66,167.833333333333,61.9653333333333,77
67,168.072173076923,24.1316076923077,102.15
68,168.226,19.646,101
69,168.264,23.484,101.625
70,168.998666666667,19.6586666666667,100.5
71,169.48,20.292,100.5
72,169.936,18.772,99.5
73,170.012,20.596,100.875
74,170.088710280374,16.9423177570093,98.5467289719626
75,170.579049411765,70.06896,68.12
76,170.62,73.872,72.125
77,170.766472727273,24.4789090909091,102.15
78,170.848,71.212,70
79,170.921165405405,43.1439264864865,68.12
80,170.924,18.2146666666667,98.5
81,170.98972972973,20.7432072072072,100.076576576577
82,171,23.94,101.5
83,171.076,73.264,72.5
